search_rank,product_name,old_price,discount,new_price,rating,number_of_ratings,official_store,brand_name,source
1,American Eagle Super Soft Graphic T-Shirt,950.0,50,475.0,4.4,89,official_store,american,Jumia
2,American Eagle AE Super Soft Graphic T-Shirt,700.0,50,350.0,4.4,97,official_store,american,Jumia
3,American Eagle AE Super Soft Logo Graphic T-Shirt.,1300.0,30,910.0,4.9,10,official_store,american,Jumia
4,Mesery Bundle Of (4) Cotton Stretch Plain Tank Tops,399.0,50,199.99,4.1,124,official_store,mesery,Jumia
5,American Eagle Super Soft Graphic T-Shirt,950.0,50,475.0,4.4,86,official_store,american,Jumia
6,American Eagle AE Super Soft Logo Graphic T-Shirt.,1300.0,30,910.0,4.7,14,official_store,american,Jumia
7,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,5.0,6,official_store,american,Jumia
8,American Eagle SUPER SOFT LOGO GRAPHIC T-SHIRT,800.0,50,400.0,4.4,39,official_store,american,Jumia
9,American Eagle Super Soft Graphic T-Shirt,700.0,50,350.0,4.1,84,official_store,american,Jumia
10,American Eagle Super Soft Graphic T-Shirt,750.0,50,375.0,4.5,34,official_store,american,Jumia
11,American Eagle Super Soft Icon T-Shirt,850.0,40,510.0,4.7,218,official_store,american,Jumia
12,American Eagle Super Soft Graphic T-Shirt,750.0,50,375.0,4.3,34,official_store,american,Jumia
13,American Eagle Super Soft Icon T-Shirt,850.0,40,510.0,4.8,43,official_store,american,Jumia
14,Izor Men's Casual T-Shirt - Aqua Blue,599.0,69,184.0,4.1,371,official_store,izor,Jumia
15,American Eagle Super Soft Icon T-Shirt,850.0,40,510.0,4.6,155,official_store,american,Jumia
16,American Eagle AE Super Soft Logo Graphic T-Shirt.,1300.0,30,910.0,5.0,5,official_store,american,Jumia
17,Casual-T-shirt -Blue,299.0,67,99.0,4.0,4,Non,Not a brand,Jumia
18,American Eagle AE Elevated Graphic Tee,750.0,50,375.0,4.4,84,official_store,american,Jumia
19,American Eagle AE Super Soft Dip-Dye Logo Graphic T-Shirt.,1300.0,30,910.0,5.0,13,official_store,american,Jumia
20,M Sou Plain Long Sleeves Short Front Rose Button Down Shirt,269.99,50,135.0,4.3,8,Non,Not a brand,Jumia
21,American Eagle AE Striped Polo Shirt,1000.0,50,500.0,4.6,10,official_store,american,Jumia
22,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,4.8,5,official_store,american,Jumia
23,American Eagle AE Super Soft Graphic T-Shirt,700.0,50,350.0,4.6,32,official_store,american,Jumia
24,Hero Basic Crow Neck  For Men 95% Cotton 5% Lycra -White,165.0,21,130.0,4.1,62,Non,Not a brand,Jumia
25,American Eagle Super Soft Logo Graphic T-Shirt,800.0,50,400.0,3.0,3,official_store,american,Jumia
26,American Eagle AE Super Soft Graphic T-Shirt,700.0,50,350.0,4.1,27,official_store,american,Jumia
27,Izor Mandarin Collar T-Shirt - Light Pink,599.0,69,184.0,4.2,373,official_store,izor,Jumia
28,Izor Mandarin Collar T-Shirt - Grey,599.0,69,184.0,4.2,740,official_store,izor,Jumia
29,Izor Mandarin Collar Short Sleeves T-shirt - Dark Red,599.0,69,184.0,4.3,159,official_store,izor,Jumia
30,Izor Mandarin Collar Short Sleeves T-shirt - Blue,599.0,69,184.0,4.2,340,official_store,izor,Jumia
31,Mesery Bundle Of Two Cotton Stretch Plain Spaghetti Tops,149.0,33,99.99,4.4,64,official_store,mesery,Jumia
32,Caesar MensSport T-Shirt With Short Sleeves,214.0,27,174.0,4.1,15,official_store,caesar,Jumia
33,Izor Mandarin Collar Short Sleeves T-shirt - Green,599.0,69,184.0,4.2,221,official_store,izor,Jumia
34,American Eagle AE Elevated Graphic Tee,750.0,50,375.0,4.4,50,official_store,american,Jumia
35,American Eagle AE Short-Sleeve V-Neck T-Shirt,600.0,50,300.0,4.0,10,official_store,american,Jumia
36,American Eagle AE Slim Flex Polo Shirt,1000.0,50,500.0,4.7,47,official_store,american,Jumia
37,Defacto Slim Fit V-Neck Basic Short Sleeve T-Shirt,199.08,30,139.02,4.5,8,official_store,defacto,Jumia
38,Izor Bi-tone Half Sleeves Rounded Tee - Olive & Black,420.0,59,174.0,4.3,131,official_store,izor,Jumia
39,American Eagle Super Soft Logo Graphic T-Shirt,800.0,50,400.0,4.9,12,official_store,american,Jumia
40,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,4.6,12,official_store,american,Jumia
41,American Eagle AE Super Soft Dip-Dye Logo Graphic T-Shirt.,1300.0,30,910.0,4.9,7,official_store,american,Jumia
42,American Eagle AE Super Soft Logo Graphic T-Shirt.,1300.0,30,910.0,4.8,5,official_store,american,Jumia
43,Caesar Round Neck T-Shir - L.GREY Injection,238.0,42,137.0,4.0,42,official_store,caesar,Jumia
44,American Eagle AE Super Soft Logo Graphic T-Shirt.,1300.0,30,910.0,5.0,4,official_store,american,Jumia
45,Mesery Bundle Of (4) Cotton Stretch Plain Tank Tops,499.0,58,209.99,3.6,46,official_store,mesery,Jumia
46,American Eagle Super Soft Long-Sleeve Thermal Raglan T-Shirt,1400.0,30,980.0,5.0,3,official_store,american,Jumia
47,Fashion POLOT Men's Cotton Comfortable Summer T-shirt Men Polo Blue,599.0,89,65.0,4.8,17,Non,Not a brand,Jumia
48,American Eagle AE Super Soft Dip-Dye Logo Graphic T-Shirt.,1300.0,30,910.0,5.0,2,official_store,american,Jumia
49,American Eagle AE Super Soft Dip-Dye Logo Graphic T-Shirt.,1300.0,30,910.0,5.0,1,official_store,american,Jumia
50,American Eagle T-Shirt - Heather Grey,850.0,40,510.0,4.6,75,official_store,american,Jumia
51,Caesar Mens Half NeckT-Shirt With Long Sleeves,450.0,50,224.0,5.0,1,Non,Not a brand,Jumia
52,American Eagle AE Super Soft Logo Graphic T-Shirt.,1300.0,30,910.0,5.0,2,official_store,american,Jumia
53,Casual-T-shirt -NATURE-Blue,299.0,58,125.0,4.3,27,Non,Not a brand,Jumia
54,American Eagle AE Striped Polo Shirt,1000.0,50,500.0,4.5,13,official_store,american,Jumia
55,Mesery Bundle Of (4) Cotton Stretch Plain Tank Tops,399.0,50,199.99,4.3,62,official_store,mesery,Jumia
56,American Eagle Super Soft Graphic T-Shirt,800.0,50,400.0,4.9,15,official_store,american,Jumia
57,AKAI Printed Cotton T-Shirt First Rate For Men - Black,299.0,45,165.0,4.8,5,Non,Not a brand,Jumia
58,Hero Basic Round Neck T- Shirt For Men Black,165.0,21,130.0,4.2,41,Non,Not a brand,Jumia
59,Caesar Round Neck T-Shirt - GREY,238.0,37,149.0,3.9,139,official_store,caesar,Jumia
60,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.5,19,official_store,american,Jumia
61,American Eagle Long-Sleeve Henley Icon T-Shirt,950.0,50,475.0,4.6,14,official_store,american,Jumia
62,Women's T-shirt Made Of Ribbed Cotton - Black,249.99,50,124.99,4.3,50,Non,Not a brand,Jumia
63,Izor Basic Cotton V-Neck Solid T-Shirt - Rose,399.0,64,144.0,3.8,8,official_store,izor,Jumia
64,Defacto Regular Fit Crew Neck Basic Short Sleeve T-Shirt.,249.0,0,249.0,5.0,10,official_store,defacto,Jumia
65,American Eagle Super Soft Graphic T-Shirt,800.0,50,400.0,4.5,15,official_store,american,Jumia
66,American Eagle Super Soft Icon T-Shirt,850.0,40,510.0,4.4,76,official_store,american,Jumia
67,American Eagle AE Super Soft T-Shirt,600.0,50,300.0,4.9,17,official_store,american,Jumia
68,Long Sleeve T-Shirt  For Men,249.0,32,169.0,5.0,1,Non,Not a brand,Jumia
69,Long Sleeve T-Shirt  For Men,249.0,32,169.0,,0,Non,Not a brand,Jumia
70,American Eagle AE Super Soft Graphic T-Shirt,750.0,50,375.0,4.7,112,official_store,american,Jumia
71,Caesar Mens Printed Round Neck T-Shirt,280.0,38,174.0,5.0,2,Non,Not a brand,Jumia
72,Izor Bi-tone Half Sleeves Rounded Tee - Burgindy & Navy Blue,420.0,59,174.0,4.2,355,official_store,izor,Jumia
73,American Eagle Super Soft Graphic T-Shirt,750.0,50,375.0,4.6,44,official_store,american,Jumia
74,Mesery Bundle Of Three Cotton Stretch Plain Spaghetti Tops,199.0,25,149.99,4.0,1029,official_store,mesery,Jumia
75,Caesar Mens Printed Round Neck T-Shirt,280.0,38,174.0,5.0,1,Non,Not a brand,Jumia
76,Pavone Military Sleeves Printed MulticolorTee,200.0,51,99.0,3.8,4,Non,Not a brand,Jumia
77,American Eagle AE Super Soft Graphic T-Shirt,750.0,50,375.0,4.8,20,official_store,american,Jumia
78,American Eagle Short-Sleeve V-Neck T-Shirt,600.0,50,300.0,4.6,9,official_store,american,Jumia
79,Izor Basic Cotton V-Neck Solid T-Shirt - Off-White,399.0,64,144.0,4.1,10,official_store,izor,Jumia
80,American Eagle Super Soft Icon V-Neck T-Shirt,850.0,40,510.0,4.6,112,official_store,american,Jumia
81,AKAI Gamers Cotton T-Shirt First Rate For Men - Dark Blue,225.0,18,185.0,4.4,222,Non,Not a brand,Jumia
82,American Eagle Super Soft Logo Graphic T-Shirt,800.0,50,400.0,4.5,12,official_store,american,Jumia
83,AKAI Attack On Titan Printed Cotton T-Shirt First Rate For Men - Black,225.0,22,175.0,4.6,45,Non,Not a brand,Jumia
84,Decathlon Men's Synthetic Short-sleeved Hiking T-shirt Mh100,199.0,0,199.0,,0,Non,Not a brand,Jumia
85,AKAI Printed Cotton T-Shirt First Rate For Men - Dark Blue,225.0,22,175.0,4.3,211,Non,Not a brand,Jumia
86,AKAI Cotton T-Shirt First Rate For Men - Light Grey,225.0,22,175.0,4.2,81,Non,Not a brand,Jumia
87,Izor White Basic Solid Curved T-Shirt,599.0,72,165.0,5.0,2,official_store,izor,Jumia
88,AKAI Printed Cotton T-Shirt First Rate For Men - Black,225.0,18,185.0,4.0,34,Non,Not a brand,Jumia
89,Diadora Men Cotton Printed T-Shirt - Black,289.0,30,202.0,4.0,10,Non,Not a brand,Jumia
90,American Eagle AE Elevated Graphic Tee,750.0,50,375.0,4.3,23,official_store,american,Jumia
91,AKAI Printed Cotton T-Shirt First Rate For Men - Red,225.0,18,185.0,4.1,141,Non,Not a brand,Jumia
92,AKAI Cotton Printed T-Shirt - White,299.0,33,200.0,4.3,28,Non,Not a brand,Jumia
93,AKAI Beach Mode Akai Printed Cotton T-Shirt First Rate For Men - Phosphoric Green,225.0,28,165.0,4.4,37,Non,Not a brand,Jumia
94,Izor Basic Cotton V-Neck Solid T-Shirt - Heather Grey,399.0,64,144.0,4.0,5,official_store,izor,Jumia
95,AKAI Sport Cotton T-Shirt First Rate For Men - Black And Blue,225.0,22,175.0,4.2,153,Non,Not a brand,Jumia
96,Izor Bi-tone Half Sleeves Rounded Tee - White & Navy Blue,420.0,59,174.0,4.2,83,official_store,izor,Jumia
97,AKAI Printed Cotton T-Shirt First Rate For Men - Black,299.0,45,165.0,,0,Non,Not a brand,Jumia
98,AKAI Cotton T-Shirt First Rate For Men - Black,225.0,33,150.0,4.3,42,Non,Not a brand,Jumia
99,AKAI Printed Cotton T-Shirt First Rate For Men - Black,299.0,38,185.0,4.0,6,Non,Not a brand,Jumia
100,Decathlon Men's Synthetic Short-sleeved Hiking T-shirt Mh100,199.0,0,199.0,,0,Non,Not a brand,Jumia
101,American Eagle Super Soft Graphic T-Shirt,700.0,50,350.0,4.1,84,official_store,american,Jumia
102,Mesery Cottovega Plain High Neck Sleeveless Undershirt - Black,199.0,60,79.0,3.5,8,Non,Not a brand,Jumia
103,American Eagle SUPER SOFT LOGO GRAPHIC T-SHIRT,800.0,50,400.0,4.4,39,official_store,american,Jumia
104,Fashion POLOT Men's Cotton Comfortable Summer T-shirt Men Polo Red,599.0,88,69.0,4.3,9,Non,Not a brand,Jumia
105,Women's  Short Sleeve Cotton Printed T-Shirt,130.0,24,99.0,3.9,75,Non,Not a brand,Jumia
106,American Eagle AE 24/7 Good Vibes Graphic T-Shirt,800.0,50,400.0,3.8,15,official_store,american,Jumia
107,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.4,32,official_store,american,Jumia
108,American Eagle AE Pique Polo Shirt,1000.0,50,500.0,4.2,6,official_store,american,Jumia
109,American Eagle Super Soft Graphic T-Shirt,750.0,50,375.0,4.3,34,official_store,american,Jumia
110,Mesery Cottovega Plain High Neck Sleeveless Undershirt - White,199.0,60,79.0,3.0,2,Non,Not a brand,Jumia
111,American Eagle AE 24/7 Good Vibes Graphic T-Shirt,800.0,50,400.0,4.9,16,official_store,american,Jumia
112,Defacto Regular Fit Crew Neck Tunic,349.02,30,244.44,4.5,4,Non,Not a brand,Jumia
113,Women's  Short Sleeve Cotton Printed T-Shirt,130.0,24,99.0,3.9,35,Non,Not a brand,Jumia
114,SHEIN Mesh Yoke Solid Tee-9195,499.0,44,279.0,4.5,125,Non,Not a brand,Jumia
115,American Eagle Striped Slim Fit Oxford Button-Up Shirt,1300.0,50,650.0,4.6,188,official_store,american,Jumia
116,Izor Men's Half Sleeves T-Shirt - Black,599.0,69,184.0,4.1,585,official_store,izor,Jumia
117,American Eagle AE 24/7 Good Vibes Graphic T-Shirt,800.0,50,400.0,3.9,8,official_store,american,Jumia
118,American Eagle Slim Fit Pique Polo Shirt,1000.0,50,500.0,4.3,18,official_store,american,Jumia
119,American Eagle AE Polo Shirt,1000.0,50,500.0,4.3,9,official_store,american,Jumia
120,Bebo Women's Linen Sleeve Blouse-white In Black,220.0,50,110.0,5.0,1,Non,Not a brand,Jumia
121,Izor Mandarin Collar T-Shirt - Light Pink,599.0,69,184.0,4.2,373,official_store,izor,Jumia
122,Bebo Tiger Linen Blouse 1/2 Sleeve - Brown,140.0,46,75.0,5.0,1,Non,Not a brand,Jumia
123,Defacto Man White Casual Button-Down Shirts,499.0,40,299.0,4.4,22,official_store,defacto,Jumia
124,American Eagle Pique Polo Shirt,1400.0,40,840.0,4.5,728,official_store,american,Jumia
125,Clever Men's Shirt - Made Of Cotton - Blue,290.0,38,180.0,5.0,3,Non,Not a brand,Jumia
126,Defacto Woman Regular Fit Woven Long Sleeve Shirt,599.0,30,419.0,4.4,12,official_store,defacto,Jumia
127,Aerie Wow Waffle Long Sleeve Henley T-Shirt,1050.0,50,525.0,4.9,15,official_store,aerie,Jumia
128,Izor Mandarin Collar T-Shirt - Grey,599.0,69,184.0,4.2,740,official_store,izor,Jumia
129,Izor Mandarin Collar Short Sleeves T-shirt - Dark Red,599.0,69,184.0,4.3,159,official_store,izor,Jumia
130,Defacto Coool Oversize Fit Crew Neck Back Printed Short Sleeve T-Shirt,198.8,0,198.8,,0,Non,Not a brand,Jumia
131,Decathlon KALENJI DRY MEN'S BREATHABLE RUNNING T-SHIRT - BLACK,199.0,5,189.0,4.2,52,Non,Not a brand,Jumia
132,American Eagle AE Super Soft Logo Graphic T-Shirt,1300.0,30,910.0,4.5,13,official_store,american,Jumia
133,Izor Mandarin Collar Short Sleeves T-shirt - Blue,599.0,69,184.0,4.2,340,official_store,izor,Jumia
134,American Eagle AE Micro Dot Button-Up Resort Shirt,1300.0,50,650.0,4.2,6,official_store,american,Jumia
135,Defacto Relax Fit Half Turtleneck Tunic,399.0,30,279.3,4.3,4,Non,Not a brand,Jumia
136,American Eagle AE Linen Band Collar Button Up Shirt,1950.0,40,1170.0,4.8,16,official_store,american,Jumia
137,Mesery Bundle Of Three Cotton Stretch Plain Spaghetti Tops,199.0,25,149.99,4.0,170,official_store,mesery,Jumia
138,Defacto Woman Regular Fit Tricot Tunic,698.88,30,489.3,5.0,2,Non,Not a brand,Jumia
139,Women's  Short Sleeve Cotton Printed T-Shirt,130.0,24,99.0,3.7,18,Non,Not a brand,Jumia
140,Al Wedad Turtle Neck Solid Top - LIGHT GRAY,128.0,41,75.0,4.0,6,Non,Not a brand,Jumia
141,Hero Basic Crow Neck  For Men 95% Cotton 5% Lycra -White,165.0,21,130.0,4.1,62,Non,Not a brand,Jumia
142,American Eagle Classic Fit Oxford Short-Sleeve Button-Up Shirt,1500.0,40,900.0,4.4,70,official_store,american,Jumia
143,Izor Mandarin Collar Short Sleeves T-shirt - Green,599.0,69,184.0,4.2,221,official_store,izor,Jumia
144,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,4.8,5,official_store,american,Jumia
145,Izor Bi-tone Half Sleeves Rounded Tee - Burgindy & Navy Blue,420.0,59,174.0,4.2,355,official_store,izor,Jumia
146,Women's T-shirt Made Of Ribbed Cotton - Black,249.99,44,139.99,4.0,1,Non,Not a brand,Jumia
147,Defacto Man Regular Fit Polo Neck Patterned Short Sleeve T-Shirt,299.0,47,159.0,4.6,24,official_store,defacto,Jumia
148,Defacto Fitted V-Neck Pleated Short Sleeve T-Shirt,128.8,0,128.8,5.0,1,official_store,defacto,Jumia
149,American Eagle AE Tropical Button-Up Resort Shirt,1300.0,50,650.0,5.0,5,official_store,american,Jumia
150,M Sou Practical Slip On Sleeveless Fuchsia Plain Top,139.99,50,70.0,4.0,2,Non,Not a brand,Jumia
151,Defacto Woman Regular Fit Plaid Long Sleeve Tunic,799.0,46,429.0,5.0,2,official_store,defacto,Jumia
152,American Eagle AE Slim Fit Oxford Button-Up Shirt,1300.0,50,650.0,3.8,18,official_store,american,Jumia
153,Nileton Ribbed Knit Top Crew Neck  - Rib Knit - For Women,450.0,57,195.0,4.1,17,Non,Not a brand,Jumia
154,Defacto Regular Fit Crew Neck Tunic,698.88,30,488.88,3.3,3,Non,Not a brand,Jumia
155,ASTK Men BASIC REG FIT Round Neck,349.0,52,169.0,,0,official_store,astk,Jumia
156,Defacto Traditional Regular Fit Crew Neck Short Sleeve T-Shirt,299.04,40,178.92,4.0,5,official_store,defacto,Jumia
157,Women's  Short Sleeve Cotton Printed T-Shirt,130.0,24,99.0,3.7,20,Non,Not a brand,Jumia
158,Cottonil Comfortable Dark Beige Scoop Neck Undershirt,94.0,15,79.9,4.4,7,official_store,cottonil,Jumia
159,Mesery Bundle Of Two Spaghetti Sleeves Plain Tank Tops,299.0,64,109.0,3.8,141,official_store,mesery,Jumia
160,Defacto Slim Fit Polo Neck Long Sleeve Shirt,498.96,10,448.98,5.0,2,official_store,defacto,Jumia
161,Andora Solid Cotton Full Sleeves Casual Shirt - Pale Yellow,449.0,33,299.0,4.8,5,official_store,andora,Jumia
162,Women's T-shirt Made Of Ribbed Cotton - Black,299.99,33,199.99,,0,Non,Not a brand,Jumia
163,Defacto Relax Fit Long Sleeve Tunic,598.92,30,419.16,,0,Non,Not a brand,Jumia
164,Cottonil Cottovega Plain High Neck Sleeveless White Undershirt,99.0,15,84.15,4.5,51,official_store,cottonil,Jumia
165,Women's T-shirt Made Of Ribbed Cotton - Phosphoric Yellow,249.99,50,124.99,4.5,14,Non,Not a brand,Jumia
166,Cottonil Black Comfortable Scoop Neck Undershirt,96.0,15,81.6,4.8,16,official_store,cottonil,Jumia
167,Mesery Bundle Of Three Cotton Stretch Plain Spaghetti Tops,199.0,25,149.99,4.4,125,official_store,mesery,Jumia
168,M Sou Long Sleeves Salmon Straight Ruffles Neck Blouse,249.0,50,124.5,3.7,7,Non,Not a brand,Jumia
169,Defacto Regular Fit Polo Neck Stripe Detailed Short Sleeve T-Shirt,399.0,32,272.16,5.0,5,official_store,defacto,Jumia
170,Aerie Wow Waffle Long Sleeve Henley T-Shirt.,1050.0,50,525.0,3.6,12,official_store,aerie,Jumia
171,M Sou Vertical Stripes Long Sleeves With Padge Pocket Shirt - White & Candy Red,449.99,50,225.0,,0,Non,Not a brand,Jumia
172,American Eagle AE Super Soft Dip-Dye Logo Graphic T-Shirt.,1300.0,30,910.0,5.0,13,official_store,american,Jumia
173,Cottonil Cottovega Basic High Neck Sleeveless Black Undershirt,99.0,15,84.15,4.2,54,official_store,cottonil,Jumia
174,American Eagle Super Soft Logo Graphic T-Shirt,800.0,50,400.0,4.9,12,official_store,american,Jumia
175,Casual Solid Voile Blouse - White,250.0,0,250.0,4.1,160,Non,Not a brand,Jumia
176,SHEIN Unity Solid Off Shoulder Ruffle Trim Tee-7784,599.0,57,259.0,4.6,15,Non,Not a brand,Jumia
177,American Eagle AE Oversized Oxford Button-Up Shirt,1400.0,50,700.0,4.3,10,official_store,american,Jumia
178,Mothercare Cat And Striped Roll-neck T-shirt,450.0,27,330.0,4.8,4,official_store,mothercare,Jumia
179,American Eagle AE Fitted Button-Up Shirt,1600.0,50,800.0,4.7,3,official_store,american,Jumia
180,American Eagle AE Short-Sleeve V-Neck T-Shirt,600.0,50,300.0,4.0,10,official_store,american,Jumia
181,Defacto Regular Fit Polo Neck Stripe Detailed Short Sleeve T-Shirt,399.0,44,223.44,4.0,9,official_store,defacto,Jumia
182,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.7,54,official_store,american,Jumia
183,Izor Bi-tone Half Sleeves Rounded Tee - Olive & Black,420.0,59,174.0,4.3,131,official_store,izor,Jumia
184,Nileton Sportswear - Sport Top Long Sleeves - Royal Blue,350.0,40,209.0,3.0,2,Non,Not a brand,Jumia
185,American Eagle Tipped Pique Polo Shirt,1400.0,30,980.0,4.8,5,official_store,american,Jumia
186,Defacto Regular Fit Crew Neck Tunic,399.0,30,279.3,5.0,1,Non,Not a brand,Jumia
187,American Eagle AE Go Big Shirt,2000.0,50,1000.0,5.0,1,official_store,american,Jumia
188,Bebo Women's Blouse With Elastic Sleeves-Mustard,190.0,50,95.0,4.0,2,Non,Not a brand,Jumia
189,Cottonil Bundle Of (2) Cottovega Plain High Neck Sleeveless Undershirt,199.0,15,169.99,4.4,35,Non,Not a brand,Jumia
190,Defacto Marvel Avengers Licensed Comfort Fit Crew Neck Printed T-Shirt,598.92,44,333.06,5.0,1,official_store,defacto,Jumia
191,Andora Long Sleeves Metalic Olive Buttoned Down Shirt,449.0,33,299.0,4.3,4,official_store,andora,Jumia
192,American Eagle AE Super Soft Colorblock T-Shirt,800.0,50,400.0,4.7,13,official_store,american,Jumia
193,M Sou Full Front Buttons Closure Self Patterned Shirt - Olive & Beige,399.99,50,200.0,,0,Non,Not a brand,Jumia
194,American Eagle AE Pique Polo Shirt,1000.0,50,500.0,4.8,17,official_store,american,Jumia
195,Defacto Discovery Regular Fit Crew Neck Reversible T-Shirt.,399.0,10,359.1,,0,Non,Not a brand,Jumia
196,Defacto Woman Oversize Fit Woven Long Sleeve Shirt,899.0,30,629.0,5.0,3,official_store,defacto,Jumia
197,American Eagle AE Slim Fit Polo Shirt,1000.0,50,500.0,4.3,37,official_store,american,Jumia
198,M Sou Round Neck Plain Sleeveless Feminine Black Top,139.99,50,70.0,5.0,1,Non,Not a brand,Jumia
199,Aerie Wow Waffle Long Sleeve Henley T-Shirt,1050.0,50,525.0,4.9,23,official_store,aerie,Jumia
200,American Eagle Super Soft Logo Graphic T-Shirt,800.0,50,400.0,3.0,3,official_store,american,Jumia
201,Caesar MensSport T-Shirt With Short Sleeves,214.0,27,174.0,4.1,15,official_store,caesar,Jumia
202,Defacto Regular Fit Polo Neck Stripe Detailed Short Sleeve T-Shirt,399.0,3,388.92,4.9,7,official_store,defacto,Jumia
203,American Eagle AE Super Soft Logo Graphic T-Shirt,1300.0,30,910.0,4.5,10,official_store,american,Jumia
204,American Eagle AE Pique Polo Shirt,1400.0,30,980.0,4.4,13,official_store,american,Jumia
205,Women's T-shirt Made Of Ribbed Cotton - Pink,249.99,50,124.99,4.7,9,Non,Not a brand,Jumia
206,Women's T-shirt Made Of Ribbed Cotton - White,249.99,50,124.99,4.5,21,Non,Not a brand,Jumia
207,Cottonil White Scoop Neck Sleeveless Undershirt,94.0,15,79.9,4.1,7,official_store,cottonil,Jumia
208,Defacto Regular Fit Polo T-Shirt,399.0,32,272.16,4.8,4,official_store,defacto,Jumia
209,American Eagle AE Super Soft Dip-Dye Logo Graphic T-Shirt.,1300.0,30,910.0,4.9,7,official_store,american,Jumia
210,Cottonil Cottovega Basic Round Neck Black Undershirt,130.0,15,110.5,4.4,70,official_store,cottonil,Jumia
211,Caesar Pique Buttoned Casual Polo Shirt,314.0,37,199.0,3.9,31,official_store,caesar,Jumia
212,Cottonil Regular Sleevelss Slip On Tank Top - Black,58.0,15,49.3,4.6,12,official_store,cottonil,Jumia
213,American Eagle Tipped Pique Polo Shirt,1400.0,30,980.0,5.0,3,official_store,american,Jumia
214,Aerie Wow Waffle Long Sleeve Henley T-Shirt,1050.0,50,525.0,4.2,14,official_store,aerie,Jumia
215,American Eagle Tipped Colorblock Pique Polo Shirt,1400.0,30,980.0,5.0,1,official_store,american,Jumia
216,American Eagle Super Soft Thermal Shirt,800.0,50,400.0,4.7,19,official_store,american,Jumia
217,Bebo Women's Button-up Blouse - White*black,170.0,44,95.0,,0,Non,Not a brand,Jumia
218,Caesar Round Neck T-Shir - L.GREY Injection,238.0,42,137.0,4.0,42,official_store,caesar,Jumia
219,Casual Solid Voile Blouse - Orange,250.0,0,250.0,4.3,80,Non,Not a brand,Jumia
220,American Eagle Super Soft Flannel Shirt,1400.0,50,700.0,4.8,13,official_store,american,Jumia
221,American Eagle Slim Fit Pique Polo Shirt,1400.0,40,840.0,4.6,178,official_store,american,Jumia
222,American Eagle Super Soft Graphic T-Shirt,800.0,50,400.0,4.9,15,official_store,american,Jumia
223,American Eagle Pique Polo Shirt,1400.0,40,840.0,4.6,427,official_store,american,Jumia
224,Fashion Long Sleeve Blue Plaid Shirt Slim Straight Casual Shirt,179.05,0,179.05,1.0,1,Non,Not a brand,Jumia
225,American Eagle T-Shirt - Heather Grey,850.0,40,510.0,4.6,75,official_store,american,Jumia
226,Defacto Man Blue Casual Button-Down Shirts,499.0,40,299.0,4.7,13,official_store,defacto,Jumia
227,Cottonil Cottovega High Neck Basic Black Undershirt,130.0,15,110.5,4.0,42,official_store,cottonil,Jumia
228,Dice - Set Of (2) Sleeveless Solid Men T-shirt - 100% Cotton,299.0,64,109.0,4.0,1,Non,Not a brand,Jumia
229,Women's  Short Sleeve Cotton Printed T-Shirt,130.0,24,99.0,3.8,19,Non,Not a brand,Jumia
230,AKAI Printed Cotton T-Shirt First Rate For Men - Black,299.0,45,165.0,4.8,5,Non,Not a brand,Jumia
231,M Sou Orange Blouse With Black Chest Lace Patch Detail,179.99,50,90.0,5.0,1,Non,Not a brand,Jumia
232,Izor Solid Polo Casual Shirt - Grey,490.0,46,264.0,3.7,49,official_store,izor,Jumia
233,Women's T-shirt Made Of Ribbed Cotton - White,249.99,44,139.99,5.0,2,Non,Not a brand,Jumia
234,Mesery Bundle Of Two Cotton Stretch Plain Spaghetti Tops,149.0,27,109.0,4.2,23,official_store,mesery,Jumia
235,American Eagle AE Super Soft Logo Graphic T-Shirt,1300.0,30,910.0,4.8,6,official_store,american,Jumia
236,Defacto Woman Regular Fit Tricot Tunic,698.88,51,342.3,4.5,2,official_store,defacto,Jumia
237,Defacto Regular Fit Long Sleeve T-Shirt,199.08,20,159.18,,0,official_store,defacto,Jumia
238,American Eagle AE Slim Fit Stretch Oxford Button-Up Shirt,1950.0,40,1170.0,4.0,7,official_store,american,Jumia
239,American Eagle Super Soft Graphic T-Shirt,800.0,50,400.0,4.5,15,official_store,american,Jumia
240,American Eagle AE Super Soft Pique Polo Shirt,1000.0,50,500.0,3.9,17,official_store,american,Jumia
241,American Eagle AE Classic Graphic Tee,1200.0,50,600.0,5.0,7,official_store,american,Jumia
242,Defacto Woman Regular Fit V Neck Knitted Short Sleeve T-Shirt,249.0,40,149.0,4.3,4,official_store,defacto,Jumia
243,Jet Boys T-Shirt Round Neck And Half Sleeve - White,90.0,0,90.0,4.3,34,Non,Not a brand,Jumia
244,Women's T-shirt Made Of Ribbed Cotton - Mint Green,249.99,50,124.99,4.5,6,Non,Not a brand,Jumia
245,Pocket Striped Blouse,230.0,35,150.0,3.7,7,Non,Not a brand,Jumia
