search_rank,product_name,old_price,discount,new_price,rating,number_of_ratings,official_store,brand_name,source
494,"Iku A6 2022, 32GB, 1GB RAM, 5.5"" Inches, 2000mAh - Gold",3794.0,15,3219.0,,0,Non,Not a brand,Jumia
495,Itel It2160 - 1.77-inch Dual SIM Mobile Phone - Black + Free Mobile Holder,750.0,20,599.0,4.0,12,Non,Not a brand,Jumia
496,Nokia C1 2nd Edition 1GB Ram 16GB Memory - Purple,3104.0,22,2414.0,,0,Non,Not a brand,Jumia
497,realme Realme C55 - 256GB/8GB - 6.72 Inch - Rainy Night,8888.0,7,8299.0,,0,Non,Not a brand,Jumia
498,Nokia 106 Series 30  Mobile Phone - Grey + Zigour Bag Special,1060.0,0,1060.0,,0,Non,Not a brand,Jumia
499,"Iku S1 Mini, 1.8 Inches Display - 600 MAh Battery-Brown",644.0,12,566.0,,0,Non,Not a brand,Jumia
500,（black）12V Car Socket 120W Motorcycle Car Boat Waterproof  Lighter Power Socket Plug Outlet For DC12V Tractor Accessory Black,676.0,23,520.0,,0,Non,Not a brand,Jumia
501,(Red With Cable)12V-24V Car  Lighter Socket Motorcycle Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
502,2pcs Auto Car 12V Power Socket Lighter  Outlet Cover Cap,676.0,23,520.0,,0,Non,Not a brand,Jumia
503,(only Cable)12V Car  Lighter Socket Waterproof Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
504,(UK Plug)220V To 12V Lighter Socket Adapter,838.0,20,670.0,,0,Non,Not a brand,Jumia
505,(Orange Add Wire)Lighter Socket Waterproof 12V Power Plug,838.0,20,670.0,,0,Non,Not a brand,Jumia
506,(Without Lighter-G)12 Volt Car Backlight Adapter,1072.0,21,850.0,,0,Non,Not a brand,Jumia
507,（type B）2 USB Port 3 Way Car  Lighter Socket Splitter DC 12~24V  Lighter Socket Black For Bmw Peugeot,676.0,23,520.0,,0,Non,Not a brand,Jumia
508,(Package B)Universal Motorcycle Car  Lighter Cover Metal,676.0,23,520.0,,0,Non,Not a brand,Jumia
509,（5m）Dependable Car Styling 12V 10A Car Accessory  Lighter Socket Extension Cord Cable 1m 2m 5m #30,755.0,23,581.0,,0,Non,Not a brand,Jumia
510,2021 New Universal Auto Car 21mm 22mm 12V Power Socket Lighter  Outlet Cover Cap,676.0,23,520.0,,0,Non,Not a brand,Jumia
511,12V/24V 3A  Male  Lighter Socket Converter Plug Car Accessory,676.0,23,520.0,,0,Non,Not a brand,Jumia
512,(Red Led With Cable)Black Color 12V 120W Motorcycle Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
513,(green)Car  Lighter Socket 12V Waterproof Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
514,(Red)Car  Lighter PD 3.0 Quick Chargers Socket Adapter Dual,990.0,20,790.0,,0,Non,Not a brand,Jumia
515,(Red)Aluminum Car  Lighter On FIRE MISSILE EJECT PANIC On,838.0,20,670.0,,0,Non,Not a brand,Jumia
516,(Rectangle Style-R)12 Volt Car Backlight Adapter Watch,1058.0,21,840.0,,0,Non,Not a brand,Jumia
517,（Silver）2 Port USB Car Charger Quick Charge Adapter  Lighter For IPhone Huawei Samsung Xiaomi Fast Car USB Charger,676.0,23,520.0,,0,Non,Not a brand,Jumia
518,（White） Lighter Socket Waterproof 12V Power Plug Outlet Receptacle For Car Marine Motorcycle ATV RV Socket Power Outlet,676.0,23,520.0,,0,Non,Not a brand,Jumia
519,(300CM)2019 New 1m 2m 5m Lighter Power Extension Cable,948.0,21,750.0,,0,Non,Not a brand,Jumia
520,（Only Line）12V 24V Car  Lighter Socket Base Waterproof Plug Power Outlet Adapter For Car Boat Motorcycle Truck RV ATV,676.0,23,520.0,,0,Non,Not a brand,Jumia
521,Mobile Phone Bracket Mount Adjustable Foldable,423.0,33,282.0,,0,Non,Not a brand,Jumia
522,Car Rearview Mirror Mobile Phone Holder,927.0,30,649.0,,0,Non,Not a brand,Jumia
523,Fashion Rabbit Fur Ball Decoration Keychain for Mobile Phone,53.76,50,26.88,,0,Non,Not a brand,Jumia
524,2pc Matte black ic sheet 35*45mm square 45*65mm 40mm diameter round shape adhesive metal plate for car  phone holder MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
525,2 in 1 Foldable Car Vehicle Folding Stepping Ladder car Doorstep for Haval Jolion H6 M6 H9 H7 F7X H2 F5 h8 dargo MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
526,Upgrade Car Phone Holder Clips 17mm Ball Head Car Air Vent Clip Mount Car Air Outlet Hook Clamp for  Mobile Phone Support MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
527,Car back seat mount Phone stand Multifunctional Lazy bracket for iphone huawei xiaomi 4-6 inch mobile phone Car Seat Hook Hanger MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
528,915 Generation For IPhone 14 13 12 Charger Protective Case 18W 20W,159.6,47,84.0,,0,Non,Not a brand,Jumia
529,Car Food Tray Cup Holder Multifunctional Foldable Stay Organized,2846.0,29,2033.0,,0,Non,Not a brand,Jumia
530,"Silicon Dashboard Pad, Model H-BJ01, Blue",150.0,0,150.0,,0,Non,Not a brand,Jumia
531,Black  Mounts Hangers Wood Hanger,1173.0,33,782.0,,0,Non,Not a brand,Jumia
532,Baby Crib Mobile Ceiling Decoration Newborn Rattles Mobile,1631.0,29,1165.0,,0,Non,Not a brand,Jumia
533,915 Generation 3D Glitter Crystal Rhinestone Hard Case Cover for iPhone6,179.76,47,94.5,,0,Non,Not a brand,Jumia
534,Car Dashboard Phone Holde,570.0,30,399.0,,0,Non,Not a brand,Jumia
535,Musical Crib Bell Toy Cot Mobile Rotating Rattles Toy Crib Decorations,2148.0,17,1790.0,,0,Non,Not a brand,Jumia
536,Invisible Phone Stand Aluminum Alloy Pocket Size For Home And Blue,188.0,34,125.0,,0,Non,Not a brand,Jumia
537,(Red Add Cable)Waterproof 12V-24V Mini Micro Dual USB Plug,921.0,21,730.0,,0,Non,Not a brand,Jumia
538,Car Phone Holder Mount With Crystal Rhinestone Car Air Vent Silver,358.0,28,256.0,,0,Non,Not a brand,Jumia
539,CaseMe Stand Type Magnetic Car Phone Holder,727.0,30,509.0,,0,Non,Not a brand,Jumia
540,(Type-1 Blue)4 In 1 LED Digital 12V  Lighter Socket USB,935.0,21,740.0,,0,Non,Not a brand,Jumia
541,Selfie Stick  Cell Stand Carry All For Samsung Black+Orange,429.0,33,286.0,,0,Non,Not a brand,Jumia
542,3-Piece Nylon Neck Crossbody Lanyard Universal Te,622.02,35,401.52,,0,Non,Not a brand,Jumia
543, Fashion Rabbit Fur Ball Cellphone Charm Bag Pendant Keychai,72.24,50,36.12,,0,Non,Not a brand,Jumia
544,Phone Mount Holder Double Clip Multifunction Rotatable Dual Phone Clip,505.0,29,361.0,,0,Non,Not a brand,Jumia
545,Diamond Bling Car Cell Phone Holder Girl Rhinestone Crystal Mount Universal Fit Mobile Holder Car Interior Accessories for Women MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
546,100W USB C To Type C Magnetic Adapter for Macbook Fast Charge Usb Type C Magnet Converter Magnetic Cable Right Angle Connector,405.48,0,405.48,,0,Non,Not a brand,Jumia
547,Car Inner Water Cup Holder Universal Long Hose Bracket,727.0,30,509.0,,0,Non,Not a brand,Jumia
548,Baby Mobile Stroller Bed Bell With Relaxing Music For Pink Chick,2468.0,33,1645.0,,0,Non,Not a brand,Jumia
549,(black)Auto Lighter Car Socket Interior Parts 12V-24V,838.0,20,670.0,,0,Non,Not a brand,Jumia
550,Smartphones Umbrella Stand Sun Shade Cover With Suction Cup Lake Blue,338.0,23,260.0,,0,Non,Not a brand,Jumia
551,4 PCS Q6 Car Magnetic Mobile Phone Holder,284.0,30,199.0,,0,Non,Not a brand,Jumia
552,Automatic Car Air Vent Mount Clip Holder Silver,302.0,17,252.0,,0,Non,Not a brand,Jumia
553,Water-Resistant Bicycle   Handlebar  Phone Holder Case,800.0,17,667.0,,0,Non,Not a brand,Jumia
554,5 Inch Car Auto Mesh Hole Subwoofer Loudspeaker Protective C,355.0,30,249.0,,0,Non,Not a brand,Jumia
555,Sportsmod Wooden Bed Bell Holder Decoration Toys Ornaments Round,1713.0,23,1318.0,,0,Non,Not a brand,Jumia
556,SP16 Car Speakerphone Volume Knob Loud 5.0 For Google,1595.0,29,1139.0,,0,Non,Not a brand,Jumia
557,360 Clip Mobile Phone Holder Stand Portable Flexible Lazy Bed Desktop Bracket Mount Stand Base,1185.0,42,687.0,,0,Non,Not a brand,Jumia
558,New 360 Rotating Flexible Long Arm cell phone holder stand lazy bed desktop tablet car selfie mount bracket for iphone 6 MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
559,"Vidvie Fast Car Charger CC507, 3.1A Output - 2 USB Port With Micro Usb Cable",300.0,34,199.0,,0,Non,Not a brand,Jumia
560,Black Car  Lighter Socket 2 Way  Splitter,838.0,20,670.0,,0,Non,Not a brand,Jumia
561,2 PCS Desktop Phone Holder,612.0,30,429.0,,0,Non,Not a brand,Jumia
562,5pcs Ic Aluminum  Sheet Disk Sticker Mobile  Stand Round,103.0,23,79.0,,0,Non,Not a brand,Jumia
563,Car Cup Double Mobile Phone Holder,1827.0,30,1279.0,,0,Non,Not a brand,Jumia
564,（white）3.1A Mini Dual USB Car  Lighter Charger Universal Motorcycle Car Truck VAN ATV Boat For Iphone 11 X 8 7 Samsung Xiaomi,676.0,23,520.0,,0,Non,Not a brand,Jumia
565,Bed Bell Bracket Adjustable Ornaments Accessories For Bedroom Round,1977.0,33,1318.0,,0,Non,Not a brand,Jumia
566,12V 150cm  Car  Lighter Power Socket AdapterBattery To Terminal Clip-on Car   Line  Light Power,676.0,23,520.0,,0,Non,Not a brand,Jumia
567,360° Simple Car Air Vent Mini Phone Holder 360 Rotation Universal Auto Navigation Bracket For Xiaomi Samsung IPhone MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
568,ic Car Phone Holder For BMW E30 E36 E39 E46 E60 E70 E87 E90 E92 E71 F10 F30 F20 F01 F02 X1 X2 X3 X4 X5 X6 X7 M Performance MEI,1960.0,43,1120.0,,0,Non,Not a brand,Jumia
569,Bicycle Shockproof Riding Mobile Phone Holder,1198.0,30,839.0,,0,Non,Not a brand,Jumia
570,FLOVEME Car Air Outlet Holder,312.0,30,219.0,,0,Non,Not a brand,Jumia
571,Car Sun Visor Rear Seat Mobile Phone Holder,684.0,30,479.0,,0,Non,Not a brand,Jumia
572,（A）Mini Stealth Car Adapter QC 4.0 3.0 Quick Charge Type C PD Charger 30W PD QC/PD PD Car Charger For IPhone 12 13 Huawei Xiaomi,676.0,23,520.0,,0,Non,Not a brand,Jumia
573,Motorcycle Bike Phone Holder Bicycle Cellphone Stand Adjustable Support MTB Bike Handlebar,1770.0,42,1027.0,,0,Non,Not a brand,Jumia
574,Mini Phone Umbrella Motorcycle Bicycle Riding Mobile Phone Holder Cute Sun Shade Portable Waterproof Bracket Sunshade Umbrella MEI,1880.0,43,1080.0,,0,Non,Not a brand,Jumia
575,915 Generation 3D Glitter Crystal Rhinestone Hard Case Cover for iPhone,179.76,47,94.5,,0,Non,Not a brand,Jumia
576,(110-Red)4.2A Aluminum Dual USB Moto  Lighter Socket For,1031.0,20,820.0,,0,Non,Not a brand,Jumia
577,（EU Plug）Black Car  Lighter Adapter EU US Plug Converter AC 220V To DC 12V Accessories,676.0,23,520.0,,0,Non,Not a brand,Jumia
578,（Red）Car  Lighter Socket 12V-24V Waterproof Plug Power Outlet Adapter For Marine Boat Motorcycle Truck RV ATV With Wire D5,676.0,23,520.0,,0,Non,Not a brand,Jumia
579,2Pcs Baby Crib Mobile Wind  Bed Bell   Room Nursery Decor,1604.0,29,1146.0,,0,Non,Not a brand,Jumia
580,Record Storage Magazine Rack Holder Albums,2159.0,23,1661.0,,0,Non,Not a brand,Jumia
581,Car Phone Holder Mount 360° Rotating For 4.7-6.5inch Size Phones,344.0,28,246.0,,0,Non,Not a brand,Jumia
582,Portable Foldable Swivel Phone  Stand Holder Kickstand Black,233.0,23,179.0,,0,Non,Not a brand,Jumia
583,Set Of 2 Nordic Hanging Baby Crib Mobile Wind  Bed  Room,1788.0,33,1192.0,,0,Non,Not a brand,Jumia
584,H02 Car Rearview Mirror Mobile Phone Holder,484.0,30,339.0,,0,Non,Not a brand,Jumia
585,Samsung Car Charger 2 Dual USB 9V 1.67A Quick Fast Charge Micro USB Type C Cable For Galaxy S6 S7 Edge S8 S9 Plus A3 A5,487.0,20,390.0,4.0,1,Non,Not a brand,Jumia
586,(white)New Arrival 12-24V Universal Car Auto  Lighter Dual,838.0,20,670.0,,0,Non,Not a brand,Jumia
587,(Red )Universal No Smocking Nitrous On Car  Lighter Cover,838.0,20,670.0,,0,Non,Not a brand,Jumia
588,"Lightsaber Stand, Decorative Fixed Acrylic Detachable Table Black",764.0,17,637.0,,0,Non,Not a brand,Jumia
589,Universal Mini Invisible Foldable Mobile Phone Stand Aluminum Alloy Desktop Mount Material Holder Adjustable Angle MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
590,Plush Baby Hanging Rattles Toy Stuffed Animal For Baby 0-6-12 Orange,517.0,23,398.0,,0,Non,Not a brand,Jumia
591,（Black 40W PD PD）Extractme PD USB C Fast Charger 40W  Lighter Quick Charge 4.0 3.0 Car Splitter Socket For IPhone 12 13 Xiaomi Samsung,676.0,23,520.0,,0,Non,Not a brand,Jumia
592,Musical Crib Mobile Hanging Rotating Rattles With Sound Blue Chick,2330.0,29,1664.0,,0,Non,Not a brand,Jumia
593,"Suntekmall Small Umbrella Covers For, Phone Anti Refection Blue",217.0,29,155.0,,0,Non,Not a brand,Jumia
594,（black）12V-24V Car Auto Motorcycle  Lighter Power Plug Socket Auto   Lighter Female Socket With Waterproof Cover Case,676.0,23,520.0,,0,Non,Not a brand,Jumia
595,（Black）12V Connector Car Lighter Wire Plug Extension Cable Black Lead Socket Accessory Adapter Car Lighter Extension Cord,778.0,23,599.0,,0,Non,Not a brand,Jumia
596,Universal Mount Clip Car Phone Holder,163.21,30,113.9,,0,Non,Not a brand,Jumia
597,NEW General Phone Holder Flexible Multifunctional 75 Degree Stand For OHSNAP SMARTPHONE GRIP Smartphone Tablet Plain MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
598,Car Air Outlet Six-claw Gravity Mobile Phone Holder Bracket,512.0,30,359.0,,0,Non,Not a brand,Jumia
599,Universal Adjustable Automatic Phone Holder For 4.0-6.5 Inch Colorful,386.0,33,257.0,,0,Non,Not a brand,Jumia
600,Mute Phone Shaker Rocker Cellphone  Phone Swing Steps Black,604.0,17,503.0,,0,Non,Not a brand,Jumia
601,（EU Plug）Black Car  Lighter Adapter EU US Plug Converter AC 220V To DC 12V Accessories,676.0,23,520.0,,0,Non,Not a brand,Jumia
602,（Red）Car  Lighter Socket 12V-24V Waterproof Plug Power Outlet Adapter For Marine Boat Motorcycle Truck RV ATV With Wire D5,676.0,23,520.0,,0,Non,Not a brand,Jumia
603,Metal Desk Mobile Phone Holder Stand For IPhone IPad Xiaomi Adjustable Desktop Tablet Holder,2272.0,42,1318.0,,0,Non,Not a brand,Jumia
604,"For IPhone 14 13 12 Charger Case 18W 20W Silicone Cable Winder,White",175.14,47,92.82,,0,Non,Not a brand,Jumia
605,Cartoon Baby Hanging Rattles Toy   For 3 6 9 Gray,546.0,29,390.0,,0,Non,Not a brand,Jumia
606,Record Storage Magazine Rack Holder Albums,2159.0,23,1661.0,,0,Non,Not a brand,Jumia
607,Car Phone Holder Mount 360° Rotating For 4.7-6.5inch Size Phones,344.0,28,246.0,,0,Non,Not a brand,Jumia
608,Portable Foldable Swivel Phone  Stand Holder Kickstand Black,233.0,23,179.0,,0,Non,Not a brand,Jumia
609,Set Of 2 Nordic Hanging Baby Crib Mobile Wind  Bed  Room,1788.0,33,1192.0,,0,Non,Not a brand,Jumia
610,H02 Car Rearview Mirror Mobile Phone Holder,484.0,30,339.0,,0,Non,Not a brand,Jumia
611,(white)New Arrival 12-24V Universal Car Auto  Lighter Dual,838.0,20,670.0,,0,Non,Not a brand,Jumia
612,(Red )Universal No Smocking Nitrous On Car  Lighter Cover,838.0,20,670.0,,0,Non,Not a brand,Jumia
613,"Lightsaber Stand, Decorative Fixed Acrylic Detachable Table Black",764.0,17,637.0,,0,Non,Not a brand,Jumia
614,Plush Baby Hanging Rattles Toy Stuffed Animal For Baby 0-6-12 Orange,517.0,23,398.0,,0,Non,Not a brand,Jumia
615,Musical Crib Mobile Hanging Rotating Rattles With Sound Blue Chick,2330.0,29,1664.0,,0,Non,Not a brand,Jumia
616,"Suntekmall Small Umbrella Covers For, Phone Anti Refection Blue",217.0,29,155.0,,0,Non,Not a brand,Jumia
617,（black）12V-24V Car Auto Motorcycle  Lighter Power Plug Socket Auto   Lighter Female Socket With Waterproof Cover Case,676.0,23,520.0,,0,Non,Not a brand,Jumia
618,（Black）12V Connector Car Lighter Wire Plug Extension Cable Black Lead Socket Accessory Adapter Car Lighter Extension Cord,778.0,23,599.0,,0,Non,Not a brand,Jumia
619,NEW General Phone Holder Flexible Multifunctional 75 Degree Stand For OHSNAP SMARTPHONE GRIP Smartphone Tablet Plain MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
620,For IPhone 14 13 12 Charger Protective Case 18W 20W,119.6,44,66.4,,0,Non,Not a brand,Jumia
621,Universal Adjustable Automatic Phone Holder For 4.0-6.5 Inch Colorful,386.0,33,257.0,,0,Non,Not a brand,Jumia
622,Mobile Musical Hanging Toy For Infant Toddler Style A,701.0,29,501.0,,0,Non,Not a brand,Jumia
623,Phone Umbrella Stand Suction Cup Mount,1372.0,29,980.0,,0,Non,Not a brand,Jumia
624,Car Rear Mirror Phone Holder,555.0,30,389.0,,0,Non,Not a brand,Jumia
625,Cute Mini Chair Phone Holder Decorative Angle Adjustable Novelty Pink,126.0,33,84.0,,0,Non,Not a brand,Jumia
626,Car Diamond Magnetic Air Outlet Mobile Phone Holder,455.0,30,319.0,,0,Non,Not a brand,Jumia
627,Phone Umbrella Stand Suction Cup,1538.0,33,1025.0,,0,Non,Not a brand,Jumia
628,Stand  Holder Plastic Wall Display Holder Katana Stand,213.0,33,142.0,,0,Non,Not a brand,Jumia
629,2 PCS Desktop Phone Holder,612.0,30,429.0,,0,Non,Not a brand,Jumia
630,Motorcycle Bike Phone Holder Bicycle Cellphone Stand Adjustable Support MTB Bike Handlebar,1770.0,42,1027.0,,0,Non,Not a brand,Jumia
631,Multifunctional Magnetic Mobile Phone Car Holder,698.0,30,489.0,,0,Non,Not a brand,Jumia
632,Car Air Vent Clip Mount Universal Car Phone Holder Support Stand Bracket for BYD Atto3 Volkswagen Golf Toyota Hyundai Audi MEI,2040.0,43,1160.0,,0,Non,Not a brand,Jumia
633,(Red)12V-24V 2 Port  Lighter Socket Splitter USB Car,1003.0,20,800.0,,0,Non,Not a brand,Jumia
634,(US Plug)ful Car  Lighter Power AC 220V To DC 12V Black,676.0,23,520.0,,0,Non,Not a brand,Jumia
635,（US Plug）EU/US Standard Car Socket Adapter AC 100-240V 220V To DC 12V S Lighter Power Converter Adapter AC To DC,676.0,23,520.0,,0,Non,Not a brand,Jumia
636,Multi-function 3 in 1 Auto Car Headrest Hooks Car Seat back Hook Phone Mount Holder Fastener Seat Back Hanger Clips for Bag MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
637,（UK）220V To 12V Portable Car  Lighter Socket Adapter Converter Parts For EU/UK/US Electric Equipment,757.0,23,582.0,,0,Non,Not a brand,Jumia
638,Phone Stand Holder Foldable Non Slip Extendable For  Silver,258.0,17,215.0,,0,Non,Not a brand,Jumia
639,HAMTOD Little One Car Gravity Invisible Telescopic Holder,441.0,30,309.0,,0,Non,Not a brand,Jumia
640,Cell Phone Stand Holder Extendable Anti Slip   Phones Desktop Gray,275.0,17,229.0,,0,Non,Not a brand,Jumia
641,Sound Deadening Mat Car Firewall Sound Deadener Heat Shield Insulation Audio Noise Insulator Deadening Pad 7mm 500x1000mm,714.0,22,560.0,,0,Non,Not a brand,Jumia
642,Car Phone Holder Bling Car Air Vent Mount Holder Stand Bracket White,281.0,28,201.0,,0,Non,Not a brand,Jumia
643,X27 Tablet Bracket For IPad Pro 12.9 Inch (2018/2020/2021),6694.0,44,3719.0,,0,Non,Not a brand,Jumia
644,（black）Mini Stealth Car Adapter QC 4.0 3.0 Quick Charge 30W PD QC/PD PD Type C PD Charger With Pull Ring For IPhone 12 13 Huawei Xiaomi,798.0,23,614.0,,0,Non,Not a brand,Jumia
645,（1pack-Economic）Mini 2.4A Dual USB Car Universal Mobile Phone Charger Aluminum Charger For OPPO VIVO Xiaomi Samsung IPhone 11 X 8 7 Huawei,676.0,23,520.0,,0,Non,Not a brand,Jumia
646,Baby Crib Holder Music Box Toy Rotating Arm Bracket Adjustable,766.0,29,547.0,,0,Non,Not a brand,Jumia
647,(Blue)Waterproof 12V-24V Mini Micro Dual USB Plug   Car,921.0,21,730.0,,0,Non,Not a brand,Jumia
648,Umbrella Stand Mobile Phone Holder Suction Cup Practical  Yellow,349.0,17,291.0,,0,Non,Not a brand,Jumia
649,Mini Tripod Stand Steadicam Curve With Straight Clip,441.0,30,309.0,,0,Non,Not a brand,Jumia
650,"Universal Adjustable Automatic Phone Holder,Bing Crystal Blue",202.0,23,155.0,,0,Non,Not a brand,Jumia
651,2x Angel Butterfly Fairy Wings Crystals  Hanging Ornament Pendants,978.0,33,652.0,,0,Non,Not a brand,Jumia
652,Bed Bell Bracket 66cm Mobile Holder Cot Mobile Holder Without Cross,1126.0,29,804.0,,0,Non,Not a brand,Jumia
653,Magnetic Suction Cup Mobile Phone Holder,612.0,30,429.0,,0,Non,Not a brand,Jumia
654,Mini Phone Umbrella Motorcycle Bicycle Riding Mobile Phone Holder Cute Sun Shade Portable Waterproof Bracket Sunshade Umbrella MEI,1880.0,43,1080.0,,0,Non,Not a brand,Jumia
655,Mini Phone Umbrella Motorcycle Bicycle Riding Mobile Phone Holder Cute Sun Shade Portable Waterproof Bracket Sunshade Umbrella MEI,1880.0,43,1080.0,,0,Non,Not a brand,Jumia
656,Mini Cooling Fan For Phones Mobile Gaming,304.0,29,217.0,,0,Non,Not a brand,Jumia
657,"Car Phone Holder Mount, Suction Cup Cell Phone Holder Stand",400.0,0,400.0,,0,Non,Not a brand,Jumia
658,Wooden Desktop Adjustable Phone Holder,2086.0,44,1159.0,,0,Non,Not a brand,Jumia
659,（1pcs Black）For Mercedes-Benz C E S GLK ML GL Class Black Car  Lighter Socket Car Accessories Automotive Interior,676.0,23,520.0,,0,Non,Not a brand,Jumia
660,Wireless Charger Docking Station For iPhone 12PRO MAX XR 8 11 12 10W Desktop Fast Charging Station Wireless Charger Stand,482.67,0,482.67,,0,Non,Not a brand,Jumia
661,DVD-AY-TFK Air Conditioning Vent Holder + Car Holder,1070.0,30,749.0,,0,Non,Not a brand,Jumia
662,Mobile Phone Stand 360 Rotatable Foldable Cellphone Mount Bracket Blue,188.0,34,125.0,,0,Non,Not a brand,Jumia
663,3R-2140 2 PCS Car Dashboard Anti-slip Pad Mat,198.0,30,139.0,,0,Non,Not a brand,Jumia
664,2 PCS Car Auto Rubber Dashboard Anti-slip Pad Mat,198.0,30,139.0,,0,Non,Not a brand,Jumia
665,Car Auto Oval Soft Rubber Dashboard Anti-slip Pad Mat,170.0,30,119.0,,0,Non,Not a brand,Jumia
666,Car Mobile Phone Holder Buckle,555.0,30,389.0,,0,Non,Not a brand,Jumia
667,Smartphones Umbrella Stand Sun Shade Cover Suction Cup Lake Blue,337.0,17,281.0,,0,Non,Not a brand,Jumia
668,（Green LED） Lighter Socket In Car 5V 3.1A Power Adapter Charger Auto Universal Dual USB Phone Charger For Iphone 11 Xiaomi Huawei,676.0,23,520.0,,0,Non,Not a brand,Jumia
669,Car Anti Slip Mat Dashboard Parking Card Holds Phones,737.0,33,491.0,,0,Non,Not a brand,Jumia
670,Anti-uv Rain-proof Polyester Mobile Phone Umbrella 1pc Motorcycle Phone Holder Anti-permeability Waterproof Silver Dumb Rubber MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
671,ic Phone Holder for Car Hands Free iPhone Car Holder Mount Dash Phone Mount for Car Fit for iPhone 14 13 12 Pro Max Plus MEI,3320.0,42,1920.0,,0,Non,Not a brand,Jumia
672,2x  Shaking Head Car Dashboard Shaking Head Doll Ornaments,1079.0,33,719.0,,0,Non,Not a brand,Jumia
673,"Shopsuntek Small Umbrella Covers For, Phone Sun Shade For Riding Blue",213.0,29,152.0,,0,Non,Not a brand,Jumia
674,TIK TOK  Spring Doll Shaking Head  Doll 5laugh,85.0,24,65.0,,0,Non,Not a brand,Jumia
675,Flexible 360 ​​Degree Camera Holder Universal Lazy Mobile Black,1290.0,23,992.0,,0,Non,Not a brand,Jumia
676,"Bing Crystal Rhinestone Car Phone Holder,Mount Holder Golden",252.0,23,194.0,,0,Non,Not a brand,Jumia
677,2pcs Hood Door Pin Switch Adjustable Alarm Light Hood Screw Universal Car Alarm  Adjustable Auto Truck,676.0,23,520.0,,0,Non,Not a brand,Jumia
678,3D Crystal Rhinestone Hard for iPhone6 PIUS-Silver,205.8,50,102.9,,0,Non,Not a brand,Jumia
679,Car Air Vent Mount Sucker Holder Stand,255.0,30,179.0,,0,Non,Not a brand,Jumia
680,Car Dashboard Tablet Holder + Tray,1255.0,30,879.0,,0,Non,Not a brand,Jumia
681,Car Speakerphone Hands Free Cell Phone Kit Music Player For,1564.0,29,1117.0,,0,Non,Not a brand,Jumia
682,Truck Phone Holder Mount Heavy Duty Cell Phone Holder for Truck Dashboard Windshield 16.9 inch Long Arm,800.0,35,520.0,,0,Non,Not a brand,Jumia
683,Car Phone Holder Mount 360 Degree Rotation Hands Cell Phones Stand,335.0,29,239.0,,0,Non,Not a brand,Jumia
684,2 PCS Desktop Phone Holder,612.0,30,429.0,,0,Non,Not a brand,Jumia
685,Cute Animal Hanging Baby Rattles For Crib Baby Bed Educational Purple,434.0,17,362.0,,0,Non,Not a brand,Jumia
686,Phone Sunshade Waterproof Phone Covers For Black,186.0,17,155.0,,0,Non,Not a brand,Jumia
687,Universal Adjustable Mouse Mobile Phone Bracket Suction Pad,258.0,33,172.0,,0,Non,Not a brand,Jumia
688,Kebidu New Wireless Bluetooth Mini Speaker Mushroom Waterproof Silicon Suction Handfree Holder Music Player for Iphone Android MEI,1680.0,43,960.0,,0,Non,Not a brand,Jumia
689,Car Anti Slip Mat Dashboard Parking Card Holds Phones,553.0,17,461.0,,0,Non,Not a brand,Jumia
690,(US Plug)220V To 12V  Lighter Socket Adapter Converter,1017.0,20,810.0,,0,Non,Not a brand,Jumia
691,2 PCS Windshield Washer Wiper Jet Water Spray Nozzle For 200,298.0,30,209.0,,0,Non,Not a brand,Jumia
692,（with 3 In 1 Cable）120W Auto Car  Lighter Splitter Socket Dual USB Power Ports Adapter Car Charger With Switch For Xiaomi Samsung IPhone,824.0,23,634.0,,0,Non,Not a brand,Jumia
693,Phone Mount 360 Degree Rotation Bike Red For Mirror Base,467.0,23,359.0,,0,Non,Not a brand,Jumia
694,Nursery Baby Cot Rattles Kids Musical Hanging Toy For Children Style A,565.0,17,471.0,,0,Non,Not a brand,Jumia
695,"Umbrella Stand Cover, Phone Holder Suction Cup Lightweight Pink",306.0,17,255.0,,0,Non,Not a brand,Jumia
696,（Black）Dual USB Port 3 Way 3.1A Blue Led Car  Lighter Socket Splitter Hub Power Adapter 12V-24V For IPad Smartphone D,676.0,23,520.0,,0,Non,Not a brand,Jumia
697,Roof Top Netting Sunshade Cover Insulation Net for Polaris RZR PRO,3053.82,47,1615.74,,0,Non,Not a brand,Jumia
