search_rank,product_name,old_price,discount,new_price,rating,number_of_ratings,official_store,brand_name,source
1,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,4.8,5,Non,Not a brand,Jumia
2,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,4.6,12,Non,Not a brand,Jumia
3,American Eagle Super Soft Graphic T-Shirt,950.0,50,475.0,4.3,93,Non,Not a brand,Jumia
4,Air Walk Printed Pattern Sleeves T-Shirt - Black,299.0,40,180.0,4.3,3,official_store,air,Jumia
5,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.4,33,Non,Not a brand,Jumia
6,American Eagle Super Soft Icon T-Shirt,850.0,40,510.0,4.8,43,Non,Not a brand,Jumia
7,Air Walk Printed Pattern Short Sleeves T-Shirt - Burgundy,299.0,40,180.0,5.0,3,official_store,air,Jumia
8,Air Walk Printed Pattern Short Sleeves T-Shirt - Heather Gray,299.0,40,180.0,3.0,1,official_store,air,Jumia
9,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.4,23,Non,Not a brand,Jumia
10,American Eagle Super Soft Graphic T-Shirt,950.0,50,475.0,4.4,89,Non,Not a brand,Jumia
11,Caesar MensSport T-Shirt With Short Sleeves,214.0,44,134.0,4.1,15,official_store,caesar,Jumia
12,American Eagle Super Soft Long-Sleeve Thermal Raglan T-Shirt,1400.0,40,840.0,5.0,4,Non,Not a brand,Jumia
13,American Eagle AE Short-Sleeve V-Neck T-Shirt,600.0,50,300.0,4.0,10,Non,Not a brand,Jumia
14,Air Walk Printed Pattern Short Sleeves T-Shirt - White,299.0,40,180.0,3.8,10,official_store,air,Jumia
15,Air Walk Printed Pattern Short Sleeves T-Shirt - Heather Gray,299.0,40,180.0,2.5,2,official_store,air,Jumia
16,American Eagle AE Elevated Graphic Tee,750.0,50,375.0,4.4,86,Non,Not a brand,Jumia
17,Caesar Mens Half NeckT-Shirt With Long Sleeves,450.0,61,174.0,0.0,0,Non,Not a brand,Jumia
18,American Eagle Super Soft Icon T-Shirt,850.0,40,510.0,4.4,77,Non,Not a brand,Jumia
19,Defacto Slim Fit V-Neck Basic Short Sleeve T-Shirt,199.08,30,139.02,4.6,9,official_store,defacto,Jumia
20,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,4.3,3,Non,Not a brand,Jumia
21,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,1,Non,Not a brand,Jumia
22,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
23,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,2,Non,Not a brand,Jumia
24,Kady Knitted Round Neck Long Sleeves T-shirt - Burgundy,415.0,71,120.0,0.0,0,official_store,kady,Jumia
25,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,2,Non,Not a brand,Jumia
26,Hero Basic V Neck T-shirt   95% Cotton  5%Lycra - For Men Black,165.0,0,165.0,4.4,13,Non,Not a brand,Jumia
27,Caesar MensSport T-Shirt With Short Sleeves,214.0,44,134.0,0.0,0,Non,Not a brand,Jumia
28,Defacto Regular Fit Polo T-Shirt,399.0,22,310.8,4.8,4,official_store,defacto,Jumia
29,Decathlon Men's Breathable Crew Neck Essential Fitness T-Shirt - Olive,249.0,10,224.0,0.0,0,Non,Not a brand,Jumia
30,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
31,American Eagle AE Super Soft T-Shirt,600.0,50,300.0,4.9,17,Non,Not a brand,Jumia
32,Defacto Regular Fit Crew Neck Basic Short Sleeve T-Shirt.,249.0,0,249.0,5.0,10,official_store,defacto,Jumia
33,Decathlon Dry Men's Running Breathable T-shirt - Red,199.0,5,189.0,0.0,0,Non,Not a brand,Jumia
34,Decathlon Men's Breathable Crew Neck Essential Fitness T-Shirt - Blue,249.0,16,209.0,0.0,0,Non,Not a brand,Jumia
35,Decathlon SHIRT F100 BLUE New,149.0,0,149.0,0.0,0,Non,Not a brand,Jumia
36,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,3.8,17,Non,Not a brand,Jumia
37,Caesar MensSport T-Shirt With Short Sleeves,214.0,44,134.0,0.0,0,Non,Not a brand,Jumia
38,Cottonil Outwear Basic Round Short Sleeves White T-shirt,195.0,15,165.75,4.1,7,official_store,cottonil,Jumia
39,American Eagle Super Soft Dip-Dye Logo Graphic T-Shirt,1300.0,40,780.0,0.0,0,Non,Not a brand,Jumia
40,American Eagle V-Neck T-Shirt,850.0,40,510.0,4.6,90,Non,Not a brand,Jumia
41,Caesar Mens Half NeckT-Shirt With Long Sleeves,450.0,60,179.0,5.0,1,Non,Not a brand,Jumia
42,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,1,Non,Not a brand,Jumia
43,American Eagle Super Soft Icon V-Neck T-Shirt.,850.0,40,510.0,4.6,126,Non,Not a brand,Jumia
44,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,1,Non,Not a brand,Jumia
45,Defacto Man Oversize Fit Crew Neck T-Shirt,349.0,43,199.0,0.0,0,official_store,defacto,Jumia
46,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,3.8,15,Non,Not a brand,Jumia
47,Kady Basic V-Neck Short Sleeves T-shirt - Heather Light Grey,279.0,70,85.0,4.0,5,Non,Not a brand,Jumia
48,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,3.0,1,official_store,mesery,Jumia
49,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,0.0,0,Non,Not a brand,Jumia
50,American Eagle Super Soft Icon V-Neck T-Shirt,850.0,40,510.0,4.6,113,Non,Not a brand,Jumia
51,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,0.0,0,Non,Not a brand,Jumia
52,Kady Basic Short Sleeves Round T-shirt - Heather Light Grey,279.0,73,75.0,4.3,4,Non,Not a brand,Jumia
53,Kady Knitted V-neck Long Sleeves T-shirt - Olive,415.0,71,120.0,2.5,4,official_store,kady,Jumia
54,AKAI Printed Cotton T-Shirt First Rate For Men - Beige,299.0,45,164.0,4.9,7,Non,Not a brand,Jumia
55,Cottonil Outwear Navy Blue Basic Short Sleeves T-shirt,195.0,15,165.75,1.0,1,official_store,cottonil,Jumia
56,"Hero Basic ,Double V Neck 95% Cotton  5%Lycra -  Navy Blue",200.0,0,200.0,4.0,26,Non,Not a brand,Jumia
57,Diadora Men Cotton Printed T-Shirt - Blue,349.0,30,244.0,1.0,1,Non,Not a brand,Jumia
58,American Eagle AE Short-Sleeve Henley Shirt,600.0,50,300.0,4.5,11,Non,Not a brand,Jumia
59,AKAI Beach Mode Akai Printed Cotton T-Shirt First Rate For Men - Phosphoric Green,225.0,28,165.0,4.4,38,Non,Not a brand,Jumia
60,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,52,114.0,3.3,3,Non,Not a brand,Jumia
61,Kady Round Neck Coffee & Maroon Slip On Striped Tee,640.0,76,155.0,0.0,0,official_store,kady,Jumia
62,American Eagle AE Short-Sleeve V-Neck T-Shirt,850.0,40,510.0,5.0,6,Non,Not a brand,Jumia
63,Long Sleeve T-Shirt  For Men,249.0,32,169.0,5.0,1,Non,Not a brand,Jumia
64,AKAI Printed Cotton T-Shirt First Rate For Men - Beige,299.0,45,164.0,4.0,2,Non,Not a brand,Jumia
65,American Eagle AE Short-Sleeve Henley Shirt,600.0,50,300.0,4.5,14,Non,Not a brand,Jumia
66,American Eagle Super Soft Icon V-Neck T-Shirt,850.0,40,510.0,4.6,120,Non,Not a brand,Jumia
67,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,0.0,0,Non,Not a brand,Jumia
68,Kady Round Neck Stiped Buttoned T-shirt- Multicolour Navy Blue,415.0,70,125.0,4.3,8,official_store,kady,Jumia
69,Caesar Mens Half NeckT-Shirt With Long Sleeves,450.0,61,174.0,0.0,0,Non,Not a brand,Jumia
70,Activ Self Pattern Short Sleeves T-Shirt - White,499.0,65,175.0,0.0,0,official_store,activ,Jumia
71,Air Walk Printed Pattern Short Sleeves T-Shirt - Burgundy,299.0,40,180.0,4.0,1,official_store,air,Jumia
72,Cottonil Outwear V-Neck Basic Solid Dark Grey T-shirt,195.0,15,165.75,4.0,3,official_store,cottonil,Jumia
73,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
74,AKAI Printed Cotton T-Shirt First Rate For Men - Beige,299.0,45,164.0,5.0,3,Non,Not a brand,Jumia
75,"Pavone Cotton Patterned Slip On T-Shirt - White, Grey & Black",350.0,59,144.0,0.0,0,Non,Not a brand,Jumia
76,Kubo Curved Raglan Round Neck T-Shirt With Decorated Stitching Details - Dark Olive,210.0,34,139.0,0.0,0,Non,Not a brand,Jumia
77,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,52,114.0,4.5,4,Non,Not a brand,Jumia
78,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
79,American Eagle Super Soft Icon V-Neck T-Shirt.,850.0,40,510.0,4.6,41,Non,Not a brand,Jumia
80,Activ Lattice Pattern Slip On T-Shirt - Heather Green,499.0,65,175.0,0.0,0,official_store,activ,Jumia
81,Decathlon Men's Fitness Regular-Fit T-Shirt Sportee - Black,249.0,0,249.0,0.0,0,Non,Not a brand,Jumia
82,Caesar Mens Half NeckT-Shirt With Long Sleeves,450.0,61,174.0,0.0,0,Non,Not a brand,Jumia
83,Kubo Long Sleeves Hanley T-shirt - Dark Purple,400.0,71,116.0,3.6,11,Non,Not a brand,Jumia
84,AKAI Printed Cotton T-Shirt First Rate For Men - White,299.0,34,200.0,4.3,3,Non,Not a brand,Jumia
85,Decathlon Men's Fitness Regular-Fit T-Shirt Sportee - Grey,249.0,0,249.0,0.0,0,Non,Not a brand,Jumia
86,Decathlon Men's Breathable Crew Neck Essential Tank Top - Black,199.0,5,189.0,0.0,0,Non,Not a brand,Jumia
87,Kady Basic V-Neck Short Sleeves T-shirt - Navy Blue,279.0,70,85.0,4.4,7,Non,Not a brand,Jumia
88,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,33,114.0,0.0,0,Non,Not a brand,Jumia
89,Activ Buttoned Mock Neck Standard T-Shirt - White,499.0,55,225.0,5.0,2,official_store,activ,Jumia
90,Activ Ribbed Cotton Beige T-Shirt With Black Trim,499.0,60,199.0,4.5,2,official_store,activ,Jumia
91,Izor Printed Oversized Cotton Comfy T-Shirt - Rose,450.0,57,194.0,5.0,2,official_store,izor,Jumia
92,Kubo Plain Heather Slip On Tee - Navy Blue,350.0,77,79.0,3.5,4,Non,Not a brand,Jumia
93,Activ Slip On Regular Fit Printed T-Shirt - Coffee,499.0,60,199.0,4.0,1,official_store,activ,Jumia
94,Defacto Oversize Fit Crew Neck T-Shirt,299.04,5,285.18,4.8,4,official_store,defacto,Jumia
95,Defacto New Regular Fit Crew Neck Basic Short Sleeve T-Shirt.,249.06,32,168.84,4.8,4,official_store,defacto,Jumia
96,AKAI Printed Cotton T-Shirt First Rate For Men - Red,299.0,21,235.0,1.0,2,Non,Not a brand,Jumia
97,Ravin Black & White Self Patterened Slip On Tee,399.99,70,119.99,0.0,0,official_store,ravin,Jumia
98,Clever Men's T-shirt -Made Of Cotton -RED,500.0,73,190.0,0.0,0,official_store,clever,Jumia
99,Decathlon Men's Synthetic Short-sleeved Hiking T-shirt Mh100,199.0,0,199.0,0.0,0,Non,Not a brand,Jumia
100,Ravin Trendy Printed Pattern Summer White T-Shirt,329.99,64,119.99,5.0,1,official_store,ravin,Jumia
101,Air Walk Printed Pattern Short Sleeves T-Shirt - Heather Gray,299.0,40,180.0,3.0,1,official_store,air,Jumia
102,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.3,56,Non,Not a brand,Jumia
103,American Eagle AE Short-Sleeve V-Neck T-Shirt,600.0,50,300.0,4.0,10,Non,Not a brand,Jumia
104,Defacto Regular Fit Polo Neck Stripe Detailed Short Sleeve T-Shirt,399.0,22,310.8,5.0,5,official_store,defacto,Jumia
105,American Eagle Super Soft Icon T-Shirt,850.0,40,510.0,4.8,43,Non,Not a brand,Jumia
106,Caesar MensSport T-Shirt With Short Sleeves,214.0,44,134.0,4.1,15,official_store,caesar,Jumia
107,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.3,3,Non,Not a brand,Jumia
108,American Eagle AE Super Soft Colorblock T-Shirt,800.0,50,400.0,4.5,10,Non,Not a brand,Jumia
109,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.4,7,Non,Not a brand,Jumia
110,American Eagle AE Super Soft Logo Graphic T-Shirt,700.0,50,350.0,4.0,6,Non,Not a brand,Jumia
111,Air Walk Printed Pattern Short Sleeves T-Shirt - White,299.0,40,180.0,3.8,10,official_store,air,Jumia
112,Air Walk Printed Pattern Short Sleeves T-Shirt - Heather Gray,299.0,40,180.0,2.5,2,official_store,air,Jumia
113,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,1,Non,Not a brand,Jumia
114,Defacto Oversize Fit Crew Neck Printed T-Shirt,399.0,30,278.88,4.6,20,official_store,defacto,Jumia
115,Defacto Man Regular Fit Short Sleeve Stripe Detailed T-Shirt,399.0,50,199.0,4.2,27,official_store,defacto,Jumia
116,American Eagle Super Soft Long-Sleeve Thermal Raglan T-Shirt,1400.0,40,840.0,5.0,4,Non,Not a brand,Jumia
117,Defacto Slim Fit Body,249.06,15,210.84,0.0,0,official_store,defacto,Jumia
118,Kady Knitted Round Neck Long Sleeves T-shirt - Burgundy,415.0,71,120.0,0.0,0,official_store,kady,Jumia
119,Defacto Regular Fit Crew Neck T-Shirt,399.0,22,310.8,5.0,3,official_store,defacto,Jumia
120,Defacto Marvel Avengers Licensed Comfort Fit Crew Neck Printed T-Shirt,598.92,48,310.8,5.0,1,official_store,defacto,Jumia
121,Diadora Men Cotton Printed T-Shirt - Blue,349.0,30,244.0,1.0,1,Non,Not a brand,Jumia
122,AKAI Printed Cotton T-Shirt First Rate For Men - Beige,299.0,45,164.0,5.0,3,Non,Not a brand,Jumia
123,Caesar Pique Buttoned Casual Polo Shirt With Half Collar,450.0,66,154.0,4.0,1,official_store,caesar,Jumia
124,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,52,114.0,3.3,3,Non,Not a brand,Jumia
125,Defacto Man Oversize Fit Crew Neck T-Shirt,349.0,43,199.0,0.0,0,official_store,defacto,Jumia
126,Defacto Discovery Licensed Oversize Fit Crew Neck T-Shirt,498.96,30,349.02,0.0,0,official_store,defacto,Jumia
127,Defacto Slim Fit Polo Neck Striped Short Sleeve Knitwear T-Shirt,498.96,10,448.98,0.0,0,official_store,defacto,Jumia
128,AKAI Printed Cotton T-Shirt First Rate For Men - White,299.0,34,200.0,4.3,3,Non,Not a brand,Jumia
129,Kubo Plain Heather Slip On Tee - Navy Blue,350.0,77,79.0,3.5,4,Non,Not a brand,Jumia
130,Kady Set Of 3 Plain V-Neck Short Sleeves Basic Shirts - White,420.0,48,220.0,3.0,1,official_store,kady,Jumia
131,Kubo Long Sleeves Hanley T-shirt - Dark Purple,400.0,71,116.0,3.6,11,Non,Not a brand,Jumia
132,Caesar Pique Buttoned Casual Polo Shirt With Half Collar,450.0,66,154.0,3.6,5,official_store,caesar,Jumia
133,Defacto Slim Fit V-Neck Basic Short Sleeve T-Shirt,199.08,30,139.02,0.0,0,official_store,defacto,Jumia
134,Decathlon Men's Fitness Regular-Fit T-Shirt Sportee - Black,249.0,0,249.0,0.0,0,Non,Not a brand,Jumia
135,Caesar Pique Buttoned Casual Polo Shirt With Half Collar,450.0,66,154.0,5.0,1,official_store,caesar,Jumia
136,AKAI Printed Cotton T-Shirt First Rate For Men - Red,299.0,21,235.0,1.0,2,Non,Not a brand,Jumia
137,Ravin Trendy Printed Pattern Summer White T-Shirt,329.99,64,119.99,5.0,1,official_store,ravin,Jumia
138,American Eagle AE Super Soft Graphic T-Shirt,800.0,50,400.0,0.0,0,Non,Not a brand,Jumia
139,Defacto Oversize Fit Crew Neck Sleeveless Athlete,228.9,8,210.84,3.7,3,official_store,defacto,Jumia
140,Kady Basic V-Neck Short Sleeves T-shirt - Navy Blue,279.0,70,85.0,4.4,7,Non,Not a brand,Jumia
141,Defacto Coool Comfort Fit Crew Neck T-Shirt.,299.04,5,285.18,3.5,6,official_store,defacto,Jumia
142,Activ Ribbed Cotton Beige T-Shirt With Black Trim,499.0,60,199.0,4.5,2,official_store,activ,Jumia
143,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,0.0,0,Non,Not a brand,Jumia
144,Activ Self Pattern Short Sleeves T-Shirt - White,499.0,65,175.0,0.0,0,official_store,activ,Jumia
145,Air Walk Printed Pattern Short Sleeves T-Shirt - Burgundy,299.0,40,180.0,4.0,1,official_store,air,Jumia
146,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,52,114.0,3.0,3,Non,Not a brand,Jumia
147,Defacto Regular Fit Crew Neck T-Shirt,399.0,38,249.06,0.0,0,official_store,defacto,Jumia
148,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,52,114.0,4.5,4,Non,Not a brand,Jumia
149,Decathlon Men's Fitness Regular-Fit T-Shirt Sportee - Grey,249.0,0,249.0,0.0,0,Non,Not a brand,Jumia
150,American Eagle AE Short-Sleeve V-Neck T-Shirt,850.0,40,510.0,5.0,6,Non,Not a brand,Jumia
151,Defacto Slim Fit Crew Neck Printed Sports T-Shirt,349.02,11,310.8,5.0,1,official_store,defacto,Jumia
152,Defacto Slim Fit Crew Neck Printed T-Shirt,399.0,47,210.84,5.0,2,official_store,defacto,Jumia
153,Activ Slip On Regular Fit Printed T-Shirt - Coffee,499.0,60,199.0,4.0,1,official_store,activ,Jumia
154,Cottonil Outwear V-Neck Basic Solid Dark Grey T-shirt,195.0,15,165.75,4.0,3,official_store,cottonil,Jumia
155,Defacto Oversize Fit Crew Neck T-Shirt,399.0,30,279.3,0.0,0,official_store,defacto,Jumia
156,Defacto Man Long Fit Long Crew Neck Basic T-Shirt,349.0,43,199.0,5.0,4,official_store,defacto,Jumia
157,Decathlon Men's Breathable Crew Neck Essential Tank Top - Black,199.0,5,189.0,0.0,0,Non,Not a brand,Jumia
158,Defacto Man Regular Fit Basic Polo Shirt,499.0,0,499.0,0.0,0,official_store,defacto,Jumia
159,Defacto Comfort Fit Wednesday Licensed Crew Neck Printed T-Shirt,498.96,18,411.18,5.0,1,official_store,defacto,Jumia
160,Defacto Comfort Fit Crew Neck Printed T-Shirt,399.0,22,310.8,3.0,1,official_store,defacto,Jumia
161,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
162,Caesar Mens Half NeckT-Shirt With Long Sleeves,450.0,61,174.0,0.0,0,Non,Not a brand,Jumia
163,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
164,Defacto Regular Fit T-Shirt,299.04,29,210.84,0.0,0,official_store,defacto,Jumia
165,"Pavone Cotton Patterned Slip On T-Shirt - White, Grey & Black",350.0,59,144.0,0.0,0,Non,Not a brand,Jumia
166,American Eagle Super Soft Icon V-Neck T-Shirt,850.0,40,510.0,4.6,120,Non,Not a brand,Jumia
167,American Eagle Super Soft Icon V-Neck T-Shirt.,850.0,40,510.0,4.6,41,Non,Not a brand,Jumia
168,Defacto Slim Fit Polo Neck Short Sleeve T-Shirt,498.96,5,475.86,4.5,19,official_store,defacto,Jumia
169,Izor Printed Oversized Cotton Comfy T-Shirt - Rose,450.0,57,194.0,5.0,2,official_store,izor,Jumia
170,Defacto Man Comfort Fit Crew Neck Short Sleeve Knitted T-Shirt,299.0,33,199.0,5.0,2,official_store,defacto,Jumia
171,Kady Set Of 3 Plain V-Neck Short Sleeves Basic Shirts - Black,420.0,48,220.0,5.0,1,official_store,kady,Jumia
172,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,33,114.0,0.0,0,Non,Not a brand,Jumia
173,Defacto Man Oversize Fit Crew Neck T-Shirt,349.0,43,199.0,0.0,0,official_store,defacto,Jumia
174,Diadora Men Sports T-Shirt - Wht/Blue,389.0,35,253.0,4.5,2,Non,Not a brand,Jumia
175,Kady Bi-Tone V-Neck Striped Cotton Tee - Grey & Black,280.0,70,85.0,4.5,2,official_store,kady,Jumia
176,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,0.0,0,Non,Not a brand,Jumia
177,Defacto Regular Fit Polo T-Shirt.,299.0,0,299.0,4.7,3,official_store,defacto,Jumia
178,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,4.0,2,Non,Not a brand,Jumia
179,Defacto Slim Fit Crew Neck Printed T-Shirt,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
180,Caesar Mens Printed Round Neck T-Shirt,280.0,56,124.0,3.8,9,official_store,caesar,Jumia
181,Decathlon Men's Breathable Crew Neck Essential Fitness T-Shirt - Mottled Grey,249.0,10,224.0,0.0,0,Non,Not a brand,Jumia
182,Caesar MensBig Size Stripped T- Shirt,450.0,35,294.0,0.0,0,official_store,caesar,Jumia
183,Cottonil Long Sleeves Plain Slip On Undershirt - White,172.0,15,146.2,4.8,4,official_store,cottonil,Jumia
184,Diadora Men Basic Round Cotton T-shirt - Red,269.0,30,188.0,4.5,4,Non,Not a brand,Jumia
185,Defacto Regular Fit Crew Neck Patterned T-Shirt,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
186,Defacto Oversize Fit Crew Neck T-Shirt,299.0,0,299.0,3.3,3,official_store,defacto,Jumia
187,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,1,Non,Not a brand,Jumia
188,Diadora Light Weight  Sportive T-Shirt For Men- Green,450.0,50,225.0,3.3,3,Non,Not a brand,Jumia
189,Kubo V-Neck Printed T-Shirt - Heather Grey,100.0,43,57.0,5.0,1,Non,Not a brand,Jumia
190,Defacto Oversize Fit Crew Neck T-Shirt,399.0,30,279.3,0.0,0,official_store,defacto,Jumia
191,White Rabbit Slip On Round Collar Comfy T-Shirt - Red,341.0,50,170.0,5.0,1,Non,Not a brand,Jumia
192,Defacto Man Ecru Athlete,299.0,33,199.0,3.0,2,official_store,defacto,Jumia
193,Defacto Regular Fit Crew Neck Basic T-Shirt,299.2,40,178.8,3.6,7,official_store,defacto,Jumia
194,Kubo Plain Heather Slip On Tee - Black,350.0,77,79.0,4.0,1,Non,Not a brand,Jumia
195,ASTK Men Round T-Shirt RELAXED - YIN AND YANG Print,499.0,55,225.0,0.0,0,official_store,astk,Jumia
196,Defacto Modern Fit Short Sleeve T-Shirt,399.2,40,239.2,5.0,1,official_store,defacto,Jumia
197,Defacto Man Oversize Fit Crew Neck Short Sleeve Knitted T-Shirt,299.0,0,299.0,5.0,1,official_store,defacto,Jumia
198,Defacto Regular Fit Crew Neck Basic Short Sleeve T-Shirt.,249.0,0,249.0,5.0,5,official_store,defacto,Jumia
199,Diadora Sports T-Shirt  SS  For Men  - Neon Green,490.0,50,245.0,4.5,10,Non,Not a brand,Jumia
200,Defacto Marvel Avengers Licensed Oversize Fit Crew Neck Printed T-Shirt,598.92,48,310.8,1.0,1,official_store,defacto,Jumia
201,Defacto Shaquille O'Neal Licensed Oversize Fit Cotton T-Shirt,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
202,Defacto Las Vegas Raiders Licensed Crew Neck T-Shirt,498.96,38,310.8,5.0,2,official_store,defacto,Jumia
203,ASTK Men BASIC REG FIT Round Neck,349.0,52,169.0,0.0,0,official_store,astk,Jumia
204,Defacto Regular Fit Crew Neck Basic Short Sleeve T-Shirt,249.06,40,149.1,4.5,10,official_store,defacto,Jumia
205,Diadora Sports Men Polo Shirt - White/Red,389.0,35,253.0,0.0,0,Non,Not a brand,Jumia
206,Defacto Regular Fit Crew Neck Printed T-Shirt,348.8,29,248.8,0.0,0,official_store,defacto,Jumia
207,Decathlon Men's Fitness T-shirt 500 Essentials - White,299.0,0,299.0,0.0,0,Non,Not a brand,Jumia
208,White Rabbit Regular Fit Cotton T-Shirt - White,341.0,50,170.0,4.0,1,Non,Not a brand,Jumia
209,H.Brand Street Wear Printed Casual T-shirt  - Multicolore,399.0,63,149.0,4.0,2,Non,Not a brand,Jumia
210,Izor Oversize Plain Basic Slip On Short Sleeves Buff Beige T-Shirt.,599.0,72,165.0,0.0,0,Non,Not a brand,Jumia
211,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,0.0,0,Non,Not a brand,Jumia
212,Defacto Regular Fit Polo Neck Polo T-Shirt,399.0,22,310.8,3.0,1,official_store,defacto,Jumia
213,Hero Basic V Neck T-shirt 95% Cotton  5%  Lycra   Turquoise,165.0,0,165.0,3.4,16,Non,Not a brand,Jumia
214,Defacto Slim Fit Crew Neck T-Shirt,698.88,41,411.18,0.0,0,official_store,defacto,Jumia
215,Defacto Boxy Fit Slogan Crew Neck Sleeveless Athlete,198.8,30,139.2,4.2,5,official_store,defacto,Jumia
216,Kady Bi-Tone V-Neck Striped Cotton Tee - Navy Blue,280.0,70,85.0,5.0,1,official_store,kady,Jumia
217,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,0.0,0,Non,Not a brand,Jumia
218,Defacto Long Fit Short Sleeve T-Shirt.,299.2,30,208.8,5.0,1,official_store,defacto,Jumia
219,Defacto Comfort Fit Crew Neck Printed T-Shirt,399.0,38,249.06,4.0,1,official_store,defacto,Jumia
220,Bundle Of 2 Basic Round T-shirt Cotton 100% Best Quality Slimfit,500.0,50,250.0,3.3,3,Non,Not a brand,Jumia
221,Defacto Man Slim Fit Crew Neck Short Sleeve T-Shirt,299.0,33,199.0,4.5,2,official_store,defacto,Jumia
222,Basic Round T-shirt Cotton 100% Best Quality Slimfit,250.0,40,150.0,3.0,1,Non,Not a brand,Jumia
223,Defacto Slim Fit Polo Neck Basic Short Sleeve T-Shirt.,399.0,18,328.86,4.4,7,official_store,defacto,Jumia
224,Diadora Men Basic Round Cotton T-shirt - Mustard,269.0,30,188.0,4.0,1,Non,Not a brand,Jumia
225,Printed Cotton T-Shirt First Rate For Men,150.0,20,120.0,4.3,3,Non,Not a brand,Jumia
226,Decathlon Men's Synthetic Short-sleeved Hiking T-shirt Mh100,199.0,0,199.0,0.0,0,Non,Not a brand,Jumia
227,Caesar Mens Sport Cut Hoodie With Front Pocket,171.0,33,114.0,3.0,4,Non,Not a brand,Jumia
228,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,1,Non,Not a brand,Jumia
229,Caesar MensSport T-Shirt With Short Sleeves,238.0,44,134.0,0.0,0,Non,Not a brand,Jumia
230,ASTK Men Regular T-shirt With Front Print On Chest,499.0,20,399.0,0.0,0,official_store,astk,Jumia
231,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,5.0,1,Non,Not a brand,Jumia
232,ASTK Men T-Shirt REGULAR Fit - Polo,599.0,50,299.0,0.0,0,official_store,astk,Jumia
233,Defacto Regular Fit Polo T-Shirt,498.96,18,411.18,3.8,4,official_store,defacto,Jumia
234,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,3.0,1,Non,Not a brand,Jumia
235,Youtag - Round Neck Printed Cotton T-shirt- White - Life Is Not Fair - Sorry,129.0,20,103.2,2.5,2,Non,Not a brand,Jumia
236,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,3.0,1,Non,Not a brand,Jumia
237,Kubo Curved Raglan Round Neck T-Shirt With Decorated Stitching Details - Heather Beige,210.0,34,139.0,2.7,3,Non,Not a brand,Jumia
